timestamp,datetime,comment-id,voter-id,vote
1437112813753,Thu Jul 16 23:00:13 PDT 2015,5,134,1
1437113062805,Thu Jul 16 23:04:22 PDT 2015,5,135,1
1437113442677,Thu Jul 16 23:10:42 PDT 2015,5,136,1
1437113898455,Thu Jul 16 23:18:18 PDT 2015,5,137,1
1437114247827,Thu Jul 16 23:24:07 PDT 2015,5,138,1
1437116121117,Thu Jul 16 23:55:21 PDT 2015,5,143,1
1437116154703,Thu Jul 16 23:55:54 PDT 2015,5,144,1
1437354558809,Sun Jul 19 18:09:18 PDT 2015,5,152,1
1437125188258,Fri Jul 17 02:26:28 PDT 2015,5,158,1
1437131003975,Fri Jul 17 04:03:23 PDT 2015,5,168,-1
1437131206601,Fri Jul 17 04:06:46 PDT 2015,5,169,-1
1437132434671,Fri Jul 17 04:27:14 PDT 2015,5,172,-1
1437133221023,Fri Jul 17 04:40:21 PDT 2015,5,175,1
1437133319644,Fri Jul 17 04:41:59 PDT 2015,5,176,-1
1437134792241,Fri Jul 17 05:06:32 PDT 2015,5,180,1
1437136292001,Fri Jul 17 05:31:32 PDT 2015,5,182,1
1437136947435,Fri Jul 17 05:42:27 PDT 2015,5,184,-1
1437137060828,Fri Jul 17 05:44:20 PDT 2015,5,186,1
1437139664972,Fri Jul 17 06:27:44 PDT 2015,5,194,1
1437140055602,Fri Jul 17 06:34:15 PDT 2015,5,195,-1
1437140973275,Fri Jul 17 06:49:33 PDT 2015,5,196,1
1437141449620,Fri Jul 17 06:57:29 PDT 2015,5,197,-1
1437141379230,Fri Jul 17 06:56:19 PDT 2015,5,198,-1
1437143723659,Fri Jul 17 07:35:23 PDT 2015,5,202,-1
1437145267592,Fri Jul 17 08:01:07 PDT 2015,5,203,-1
1437145715524,Fri Jul 17 08:08:35 PDT 2015,5,205,-1
1437146086078,Fri Jul 17 08:14:46 PDT 2015,5,211,-1
1437146515884,Fri Jul 17 08:21:55 PDT 2015,5,213,1
1437146957960,Fri Jul 17 08:29:17 PDT 2015,5,218,1
1437147110022,Fri Jul 17 08:31:50 PDT 2015,5,223,1
1437147387847,Fri Jul 17 08:36:27 PDT 2015,5,224,1
1437147431580,Fri Jul 17 08:37:11 PDT 2015,5,225,0
1437147528466,Fri Jul 17 08:38:48 PDT 2015,5,227,1
1437148714306,Fri Jul 17 08:58:34 PDT 2015,5,233,1
1437148907158,Fri Jul 17 09:01:47 PDT 2015,5,234,1
1437148917660,Fri Jul 17 09:01:57 PDT 2015,5,235,0
1437149067738,Fri Jul 17 09:04:27 PDT 2015,5,236,-1
1437151142769,Fri Jul 17 09:39:02 PDT 2015,5,240,-1
1437150698539,Fri Jul 17 09:31:38 PDT 2015,5,243,1
1437151065818,Fri Jul 17 09:37:45 PDT 2015,5,244,1
1437152729335,Fri Jul 17 10:05:29 PDT 2015,5,251,-1
1437154336799,Fri Jul 17 10:32:16 PDT 2015,5,258,1
1437154569405,Fri Jul 17 10:36:09 PDT 2015,5,259,-1
1437155845291,Fri Jul 17 10:57:25 PDT 2015,5,261,1
1437157221278,Fri Jul 17 11:20:21 PDT 2015,5,262,-1
1437157354010,Fri Jul 17 11:22:34 PDT 2015,5,263,-1
1437160330947,Fri Jul 17 12:12:10 PDT 2015,5,265,1
1437243172620,Sat Jul 18 11:12:52 PDT 2015,5,266,0
1437169252257,Fri Jul 17 14:40:52 PDT 2015,5,268,1
1437173450616,Fri Jul 17 15:50:50 PDT 2015,5,269,1
1437178191031,Fri Jul 17 17:09:51 PDT 2015,5,276,1
1437179543954,Fri Jul 17 17:32:23 PDT 2015,5,280,-1
1437179755895,Fri Jul 17 17:35:55 PDT 2015,5,282,-1
1437180589918,Fri Jul 17 17:49:49 PDT 2015,5,285,-1
1437181740099,Fri Jul 17 18:09:00 PDT 2015,5,287,1
1437182479153,Fri Jul 17 18:21:19 PDT 2015,5,289,-1
1437183804723,Fri Jul 17 18:43:24 PDT 2015,5,294,-1
1437186132544,Fri Jul 17 19:22:12 PDT 2015,5,298,1
1437186517393,Fri Jul 17 19:28:37 PDT 2015,5,299,1
1437187049142,Fri Jul 17 19:37:29 PDT 2015,5,300,1
1437189740230,Fri Jul 17 20:22:20 PDT 2015,5,305,-1
1437190439479,Fri Jul 17 20:33:59 PDT 2015,5,307,1
1437190933291,Fri Jul 17 20:42:13 PDT 2015,5,309,1
1437193579525,Fri Jul 17 21:26:19 PDT 2015,5,312,1
1437194440463,Fri Jul 17 21:40:40 PDT 2015,5,317,-1
